carlarobbins,Знаток,99,False
tinataylor,Легенда,64,False
adam61,Любитель,87,False
brittany01,Просто зашел,96,False
tjefferson,Любитель,25,False
richard48,Легенда,28,False
beckysmith,Знаток,27,False
tara77,Легенда,59,False
hickmanlisa,Любитель,99,False
jeffery57,Опытный,48,False
pdouglas,Любитель,54,False
ronaldthomas,Легенда,45,False
gmccall,Легенда,82,False
lawsonjessica,Бывалый,53,False
wilsonlauren,Профессионал,0,False
ncooley,Опытный,35,False
zpeterson,Знаток,36,False
joneswillie,Любитель,36,False
iross,Опытный,68,False
sarahgill,Знаток,64,False
michaelmalone,Новичок,34,False
smithsandra,Бывалый,96,False
rachel14,Опытный,4,False
iodonnell,Опытный,36,False
juliehorn,Легенда,28,False
danielcarter,Легенда,45,False
littleeric,Профессионал,30,False
stephanie28,Любитель,88,False
austincannon,Любитель,49,False
burnsderek,Опытный,48,False
walkerpatricia,Новичок,8,False
jeffrey71,Опытный,82,False
jacquelineluna,Знаток,72,False
larryrandall,Знаток,46,False
jennifer26,Бывалый,70,False
ywarren,Профессионал,83,False
amymalone,Профессионал,2,False
todd19,Знаток,91,False
farrellshawn,Легенда,3,False
lance56,Новичок,93,False
brendamanning,Любитель,16,False
brentjohnson,Легенда,68,False
benjaminlarsen,Профессионал,1,False
fferguson,Знаток,94,False
frankshane,Опытный,82,False
chanmichael,Бывалый,14,False
cdaniels,Профессионал,29,False
bkelly,Бывалый,78,False
austin15,Новичок,75,False
hallmichael,Профессионал,80,False
wendy97,Знаток,10,False
taylor09,Просто зашел,83,False
kpayne,Легенда,80,False
garrett13,Профессионал,68,False
kimberly64,Просто зашел,82,False
krivera,Опытный,18,False
rubenlewis,Легенда,68,False
tmcintyre,Просто зашел,89,False
flane,Любитель,39,False
jortega,Любитель,11,False
christyrussell,Бывалый,61,False
gdelacruz,Бывалый,90,False
julie18,Просто зашел,88,False
rodriguezbrandon,Новичок,4,False
rjohnson,Бывалый,9,False
pbrown,Любитель,30,False
plane,Просто зашел,95,False
frenchemily,Новичок,7,False
csingh,Новичок,43,False
vargasdevin,Опытный,35,False
daniel62,Любитель,19,False
corycannon,Знаток,84,False
hlopez,Новичок,59,False
navarrostephen,Бывалый,22,False
alilaura,Новичок,43,False
colemannathan,Профессионал,87,False
corey41,Новичок,55,False
zacharyjones,Любитель,8,False
zgarner,Любитель,1,False
sstanley,Знаток,83,False
chad54,Опытный,18,False
bfields,Знаток,19,False
qtaylor,Новичок,82,False
josephsmith,Просто зашел,46,False
jeromediaz,Знаток,97,False
nataliedaniels,Опытный,17,False
robertsonheather,Любитель,57,False
ncaldwell,Знаток,43,False
amber49,Просто зашел,86,False
shawnmcdonald,Легенда,26,False
rbrown,Любитель,10,False
laurenreed,Просто зашел,8,False
ryan86,Просто зашел,16,False
dayvincent,Новичок,84,False
hensleyyolanda,Опытный,81,False
stevensonjeffery,Легенда,92,False
josephjudy,Легенда,25,False
maryreid,Просто зашел,72,False
williesilva,Знаток,87,False
markglass,Бывалый,15,False
williamsdonald,Любитель,24,False
vlewis,Легенда,84,False
devin73,Любитель,97,False
jeremypratt,Легенда,12,False
vanessaedwards,Новичок,70,False
cmoran,Просто зашел,51,False
jessicaterrell,Любитель,5,False
michael49,Знаток,33,False
rbaker,Новичок,31,False
lmoran,Любитель,91,False
briana42,Легенда,22,False
joannasanchez,Просто зашел,58,False
heidibarrera,Профессионал,89,False
brianrodriguez,Бывалый,72,False
kathleen05,Бывалый,69,False
bwilliamson,Опытный,3,False
christopher46,Просто зашел,48,False
hellis,Опытный,3,False
lhenry,Новичок,17,False
lisa87,Новичок,60,False
jimmy43,Опытный,55,False
erichaas,Бывалый,3,False
robin05,Профессионал,73,False
dustin33,Легенда,64,False
michaelmccarthy,Профессионал,47,False
kristin34,Новичок,55,False
maria38,Опытный,29,False
ujohnson,Любитель,34,False
fclarke,Легенда,7,False
mhampton,Новичок,57,False
xroberts,Любитель,64,False
emily08,Профессионал,76,False
richardsandrea,Бывалый,51,False
hopkinsjames,Легенда,56,False
greenalexis,Опытный,84,False
paigewilliamson,Любитель,68,False
austinlaura,Профессионал,9,False
bennettderek,Бывалый,35,False
emma85,Просто зашел,63,False
christopher50,Профессионал,90,False
heathertaylor,Профессионал,24,False
sophiabutler,Легенда,15,False
marc62,Опытный,2,False
ellisonnicole,Опытный,34,False
donna36,Любитель,80,False
andersonmichael,Знаток,99,False
danielleray,Бывалый,42,False
jeremy97,Знаток,14,False
williealvarez,Легенда,89,False
gjohnson,Бывалый,46,False
chavezanthony,Новичок,49,False
ymassey,Любитель,75,False
veronica14,Просто зашел,81,False
stevenflores,Профессионал,12,False
christopher99,Опытный,44,False
knightsarah,Бывалый,66,False
thompsonmelissa,Просто зашел,57,False
lbrown,Легенда,86,False
elizabethwallace,Бывалый,87,False
frank16,Опытный,9,False
andrea39,Бывалый,41,False
hrandall,Просто зашел,76,False
michael98,Знаток,93,False
meghan44,Опытный,19,False
brandyhuber,Профессионал,25,False
urollins,Опытный,2,False
umendoza,Профессионал,21,False
